Date,Open,High,Low,Close,Adj Close,Volume
2019-01-25,964.099976,964.650024,950.960022,964.630005,952.513306,32100
2019-01-28,964.440002,988.869995,959.049988,982.539978,970.198303,48500
2019-01-29,988.869995,1007.539978,977.849976,980.679993,968.361633,55100
2019-01-30,987.340027,989.010010,968.919983,976.260010,963.997253,51900
2019-01-31,979.320007,998.169983,978.239990,980.619995,968.302612,46800
2019-02-01,980.580017,985.479980,972.460022,976.460022,964.194641,29400
2019-02-04,976.809998,998.489990,967.549988,992.190002,979.727173,33100
2019-02-05,999.000000,999.000000,989.880005,991.229980,978.779114,30600
2019-02-06,991.190002,995.859985,983.090027,983.729980,971.373413,29100
2019-02-07,983.909973,995.940002,983.909973,993.559998,981.079956,28200
2019-02-08,992.440002,997.969971,988.950012,993.000000,980.526978,27800
2019-02-11,992.960022,1004.520020,991.280029,991.280029,978.828674,44400
2019-02-12,1003.270020,1013.409973,988.039978,1011.719971,999.011719,60400
2019-02-13,1020.659973,1025.000000,991.460022,991.460022,979.006287,46000
2019-02-14,1050.000000,1136.140015,1050.000000,1132.670044,1118.442505,105200
2019-02-15,1135.800049,1136.170044,1092.989990,1095.310059,1081.551880,71800
2019-02-19,1095.310059,1147.920044,1075.010010,1132.239990,1118.017944,94000
2019-02-20,1132.630005,1172.829956,1132.630005,1158.439941,1143.888794,69300
2019-02-21,1158.660034,1173.010010,1152.099976,1159.969971,1145.399658,61300
2019-02-22,1169.579956,1178.790039,1154.560059,1158.290039,1143.740845,45400
2019-02-25,1159.670044,1160.260010,1109.329956,1123.349976,1109.239624,81000
2019-02-26,1122.719971,1130.780029,1099.989990,1112.150024,1098.180054,70700
2019-02-27,1111.819946,1117.219971,1103.859985,1114.800049,1100.797363,37500
2019-02-28,1115.459961,1135.949951,1105.680054,1123.729980,1109.614868,58100
2019-03-01,1129.760010,1159.150024,1129.760010,1141.589966,1127.250366,55000
2019-03-04,1145.930054,1151.969971,1120.959961,1144.140015,1129.768433,28700
2019-03-05,1145.140015,1158.000000,1138.510010,1150.000000,1135.554810,42300
2019-03-06,1165.209961,1172.829956,1137.780029,1160.380005,1145.804199,105600
2019-03-07,1156.680054,1160.040039,1133.000000,1143.079956,1128.722046,38400
2019-03-08,1149.640015,1149.640015,1126.540039,1134.219971,1119.973389,32400
2019-03-11,1135.869995,1141.689941,1110.000000,1129.469971,1115.282837,50000
2019-03-12,1133.400024,1133.420044,1115.790039,1122.349976,1108.252197,31700
2019-03-13,1129.000000,1133.859985,1114.520020,1114.520020,1100.520386,33800
2019-03-14,1096.849976,1101.819946,1076.849976,1097.689941,1083.902100,49700
2019-03-15,1099.319946,1111.640015,1085.420044,1106.560059,1092.660767,145800
2019-03-18,1110.000000,1112.189941,1097.670044,1109.410034,1095.474731,32100
2019-03-19,1112.089966,1112.089966,1094.500000,1107.380005,1093.470215,46000
2019-03-20,1105.020020,1120.880005,1100.000000,1110.319946,1096.373413,34100
2019-03-21,1102.599976,1130.000000,1099.069946,1122.739990,1108.637329,36600
2019-03-22,1116.959961,1118.750000,1088.510010,1103.489990,1089.629028,39100
2019-03-25,1102.750000,1108.109985,1091.020020,1092.630005,1078.905396,25900
2019-03-26,1129.880005,1129.880005,1097.130005,1120.750000,1106.672119,53200
2019-03-27,1114.030029,1138.979980,1112.790039,1115.660034,1101.646484,31100
2019-03-28,1111.650024,1142.449951,1111.439941,1134.979980,1120.723633,34800
2019-03-29,1141.250000,1141.250000,1120.010010,1132.500000,1118.274536,41100
2019-04-01,1143.369995,1155.119995,1140.560059,1151.150024,1136.690430,36500
2019-04-02,1160.000000,1185.390015,1158.390015,1182.439941,1167.587402,53700
2019-04-03,1182.569946,1182.569946,1151.859985,1159.260010,1144.698608,72300
2019-04-04,1175.310059,1176.930054,1145.290039,1152.609985,1138.131958,63900
2019-04-05,1153.069946,1171.180054,1147.819946,1171.180054,1156.468872,31200
2019-04-08,1167.819946,1172.170044,1147.949951,1168.510010,1153.832275,89600
2019-04-09,1158.020020,1174.119995,1151.349976,1165.979980,1151.334229,30000
2019-04-10,1158.819946,1195.250000,1158.819946,1175.560059,1160.793823,56900
2019-04-11,1175.800049,1192.589966,1175.800049,1189.420044,1174.479736,41600
2019-04-12,1196.209961,1200.000000,1180.319946,1196.449951,1181.421265,33500
2019-04-15,1196.449951,1196.449951,1168.099976,1174.489990,1159.737427,38500
2019-04-16,1179.089966,1186.989990,1146.800049,1147.000000,1132.592651,55900
2019-04-17,1161.300049,1171.609985,1135.000000,1167.550049,1152.884644,42700
2019-04-18,1167.770020,1181.489990,1161.579956,1181.489990,1166.649170,25600
2019-04-22,1180.319946,1181.290039,1162.050049,1166.430054,1151.778564,20600
2019-04-23,1178.969971,1188.459961,1167.109985,1185.369995,1170.480591,41200
2019-04-24,1185.010010,1197.579956,1168.219971,1170.109985,1155.412354,46600
2019-04-25,1168.680054,1176.619995,1151.030029,1176.619995,1161.840576,30100
2019-04-26,1174.670044,1186.410034,1164.660034,1183.069946,1168.209473,82100
2019-04-29,1183.260010,1200.589966,1180.810059,1197.329956,1182.290405,43500
2019-04-30,1198.290039,1210.000000,1179.989990,1182.069946,1167.222046,55600
2019-05-01,1181.680054,1207.030029,1168.010010,1207.030029,1191.868774,48100
2019-05-02,1169.969971,1195.560059,1146.459961,1187.660034,1172.741943,59900
2019-05-03,1186.420044,1186.420044,1158.849976,1167.540039,1152.874756,34500
2019-05-06,1152.079956,1180.000000,1143.800049,1180.000000,1165.177979,30300
2019-05-07,1171.819946,1175.219971,1127.890015,1139.060059,1124.752319,73000
2019-05-08,1138.010010,1154.000000,1131.599976,1150.670044,1136.216675,40400
2019-05-09,1139.260010,1150.949951,1133.359985,1146.949951,1132.543091,40500
2019-05-10,1143.760010,1158.079956,1120.349976,1152.069946,1137.598755,49500
2019-05-13,1144.930054,1159.079956,1135.099976,1147.849976,1133.431641,48900
2019-05-14,1150.000000,1168.500000,1150.000000,1165.869995,1151.225830,36400
2019-05-15,1158.569946,1177.900024,1158.569946,1174.780029,1160.023560,47400
2019-05-16,1175.500000,1194.750000,1175.500000,1192.430054,1177.452026,38400
2019-05-17,1187.050049,1210.209961,1185.000000,1200.020020,1184.946777,38100
2019-05-21,1199.400024,1199.400024,1156.359985,1182.219971,1167.370117,57700
2019-05-22,1173.270020,1213.060059,1173.270020,1209.229980,1194.040771,34600
2019-05-23,1194.500000,1213.339966,1188.760010,1210.000000,1194.801270,43300
2019-05-24,1200.010010,1225.050049,1197.790039,1202.849976,1187.740967,29500
2019-05-27,1197.250000,1203.989990,1187.099976,1203.989990,1188.866699,7400
2019-05-28,1199.229980,1226.060059,1194.439941,1195.020020,1180.009521,49200
2019-05-29,1189.050049,1209.989990,1160.000000,1165.130005,1150.494629,39100
2019-05-30,1163.540039,1184.250000,1150.000000,1184.239990,1169.364746,64900
2019-05-31,1177.099976,1177.099976,1155.030029,1170.359985,1155.659180,45200
2019-06-03,1160.109985,1180.020020,1134.449951,1148.920044,1134.488525,59100
2019-06-04,1152.020020,1152.650024,1133.670044,1146.310059,1131.911255,50200
2019-06-05,1148.859985,1173.150024,1137.209961,1162.069946,1147.473511,39300
2019-06-06,1165.010010,1175.339966,1150.010010,1167.199951,1152.538696,27300
2019-06-07,1166.520020,1188.849976,1166.520020,1182.790039,1167.932983,31100
2019-06-10,1185.020020,1211.650024,1185.010010,1208.020020,1192.845825,43900
2019-06-11,1213.900024,1218.140015,1193.900024,1208.520020,1193.339600,40200
2019-06-12,1202.890015,1208.339966,1189.630005,1197.160034,1182.122803,46400
2019-06-13,1200.469971,1200.469971,1180.119995,1189.089966,1175.463501,28500
2019-06-14,1185.000000,1205.780029,1173.219971,1202.500000,1188.719971,39500
2019-06-17,1202.130005,1222.359985,1202.130005,1218.939941,1204.971436,31400
2019-06-18,1226.270020,1245.640015,1224.000000,1239.869995,1225.661743,67500
2019-06-19,1239.410034,1239.869995,1210.010010,1223.469971,1209.449707,39900
2019-06-20,1230.489990,1242.319946,1220.040039,1226.680054,1212.623169,53300
2019-06-21,1222.239990,1222.900024,1196.609985,1219.579956,1205.604492,130800
2019-06-24,1216.180054,1228.000000,1204.500000,1223.930054,1209.904907,35800
2019-06-25,1217.680054,1222.500000,1191.459961,1207.270020,1193.435425,43500
2019-06-26,1210.439941,1210.489990,1188.640015,1201.660034,1187.889771,47500
2019-06-27,1202.540039,1225.180054,1198.709961,1220.250000,1206.266846,31300
2019-06-28,1220.359985,1237.130005,1211.050049,1234.250000,1220.106079,50000
2019-07-02,1234.260010,1234.989990,1211.800049,1225.989990,1211.940674,45500
2019-07-03,1225.310059,1254.969971,1221.410034,1250.310059,1235.982178,32200
2019-07-04,1255.000000,1264.579956,1242.780029,1245.400024,1231.128052,22300
2019-07-05,1239.380005,1249.439941,1228.000000,1244.189941,1229.932251,31900
2019-07-08,1249.400024,1257.060059,1230.329956,1250.910034,1236.575317,55100
2019-07-09,1253.510010,1265.060059,1238.609985,1243.790039,1229.536865,37200
2019-07-10,1248.180054,1267.390015,1233.930054,1244.579956,1230.317871,36500
2019-07-11,1253.010010,1254.030029,1228.810059,1244.849976,1230.584351,37500
2019-07-12,1242.819946,1252.000000,1235.770020,1245.329956,1231.059326,29600
2019-07-15,1245.329956,1266.089966,1238.390015,1261.520020,1247.064087,17700
2019-07-16,1260.479980,1260.479980,1232.390015,1244.119995,1229.862915,35700
2019-07-17,1244.079956,1249.939941,1235.520020,1236.290039,1222.122681,36600
2019-07-18,1235.459961,1249.550049,1235.459961,1247.579956,1233.283081,40000
2019-07-19,1250.699951,1266.000000,1235.979980,1237.810059,1223.625244,34700
2019-07-22,1242.000000,1257.949951,1242.000000,1246.920044,1232.631104,32300
2019-07-23,1246.339966,1256.209961,1243.880005,1253.170044,1238.809448,45500
2019-07-24,1248.170044,1284.229980,1248.170044,1282.079956,1267.388062,37200
2019-07-25,1281.510010,1281.510010,1253.989990,1265.670044,1251.166138,55500
2019-07-26,1271.699951,1320.310059,1271.699951,1288.400024,1273.635498,43700
2019-07-29,1287.609985,1287.609985,1248.400024,1254.280029,1239.906616,64800
2019-07-30,1252.300049,1275.189941,1252.300049,1256.209961,1241.814697,24500
2019-07-31,1258.290039,1263.969971,1232.550049,1255.689941,1241.300293,62100
2019-08-01,1255.339966,1295.989990,1252.150024,1266.530029,1252.016235,37300
2019-08-02,1259.790039,1267.319946,1239.380005,1262.439941,1247.973267,53200
2019-08-06,1250.510010,1285.000000,1232.060059,1258.020020,1243.603760,73100
2019-08-07,1251.369995,1277.510010,1242.020020,1269.949951,1255.396973,53500
2019-08-08,1272.829956,1295.719971,1272.829956,1285.770020,1271.036133,35000
2019-08-09,1284.180054,1284.989990,1260.000000,1264.989990,1250.494019,32400
2019-08-12,1267.119995,1271.660034,1253.319946,1260.000000,1245.561279,20900
2019-08-13,1255.709961,1268.119995,1255.709961,1261.640015,1247.182495,26600
2019-08-14,1264.000000,1264.000000,1210.449951,1233.180054,1219.048462,41300
2019-08-15,1234.900024,1261.560059,1227.689941,1243.160034,1228.914185,32000
2019-08-16,1256.150024,1262.530029,1249.560059,1254.989990,1240.608765,32300
2019-08-19,1263.150024,1280.000000,1256.680054,1261.020020,1246.569336,35600
2019-08-20,1255.739990,1276.290039,1255.739990,1269.469971,1254.922485,37000
2019-08-21,1276.250000,1286.489990,1273.530029,1279.339966,1264.679443,34200
2019-08-22,1281.550049,1298.839966,1273.479980,1294.550049,1279.715332,27600
2019-08-23,1290.969971,1310.459961,1243.020020,1246.290039,1232.008423,40900
2019-08-26,1253.130005,1265.000000,1251.510010,1254.380005,1240.005493,28900
2019-08-27,1256.930054,1286.339966,1256.930054,1282.599976,1267.902222,44300
2019-08-28,1278.219971,1294.479980,1266.989990,1284.699951,1269.978271,34200
2019-08-29,1290.420044,1301.880005,1288.069946,1289.140015,1274.367188,27400
2019-08-30,1295.160034,1303.650024,1280.119995,1296.709961,1281.850342,32800
2019-09-03,1296.709961,1305.000000,1275.000000,1284.640015,1269.918701,30000
2019-09-04,1288.140015,1305.000000,1288.140015,1298.959961,1284.074585,36000
2019-09-05,1303.780029,1325.949951,1296.020020,1320.030029,1304.903320,39800
2019-09-06,1317.099976,1325.319946,1300.510010,1303.810059,1288.869141,25900
2019-09-09,1304.069946,1304.069946,1288.560059,1290.800049,1276.008301,30500
2019-09-10,1289.420044,1289.420044,1260.239990,1260.619995,1246.173950,41700
2019-09-11,1260.680054,1280.979980,1260.680054,1276.229980,1261.605225,45600
2019-09-12,1277.680054,1301.069946,1277.010010,1292.079956,1277.273560,34500
2019-09-13,1292.300049,1298.989990,1286.469971,1288.920044,1275.453857,29800
2019-09-16,1284.989990,1295.369995,1279.150024,1292.000000,1278.501465,36500
2019-09-17,1288.239990,1293.800049,1284.699951,1288.689941,1275.226074,30500
2019-09-18,1292.650024,1299.790039,1283.869995,1294.329956,1280.807373,42700
2019-09-19,1297.939941,1315.079956,1293.319946,1306.920044,1293.265869,26400
2019-09-20,1312.099976,1333.089966,1285.280029,1286.010010,1272.574097,106700
2019-09-23,1285.930054,1307.250000,1285.930054,1299.369995,1285.794556,20000
2019-09-24,1299.640015,1309.839966,1286.729980,1300.510010,1286.922607,45800
2019-09-25,1293.030029,1309.680054,1284.920044,1305.000000,1291.365601,35000
2019-09-26,1307.500000,1329.780029,1295.510010,1320.020020,1306.228882,28100
2019-09-27,1320.979980,1324.510010,1301.010010,1310.400024,1296.709351,33200
2019-09-30,1310.550049,1335.000000,1310.550049,1323.150024,1309.326172,49300
2019-10-01,1327.439941,1350.000000,1307.420044,1309.479980,1295.799072,49400
2019-10-02,1308.760010,1315.829956,1292.000000,1310.959961,1297.263306,35600
2019-10-03,1310.959961,1332.819946,1305.520020,1323.560059,1309.731934,45300
2019-10-04,1332.099976,1347.410034,1326.369995,1333.459961,1319.528198,40300
2019-10-07,1332.859985,1343.390015,1324.959961,1336.810059,1322.843628,41500
2019-10-08,1336.300049,1336.300049,1321.819946,1321.890015,1308.079224,45700
2019-10-09,1323.619995,1352.400024,1320.020020,1337.949951,1323.971313,43600
2019-10-10,1338.369995,1352.829956,1333.020020,1337.260010,1323.288574,26200
2019-10-11,1344.739990,1344.750000,1328.060059,1331.989990,1318.073608,28200
2019-10-15,1335.280029,1356.819946,1328.510010,1345.290039,1331.234741,43100
2019-10-16,1345.300049,1354.550049,1330.400024,1330.400024,1316.500366,44100
2019-10-17,1332.130005,1336.199951,1305.670044,1307.489990,1293.829834,47400
2019-10-18,1317.989990,1317.989990,1284.449951,1288.500000,1275.037964,47600
2019-10-21,1296.089966,1310.800049,1276.550049,1304.979980,1291.345947,37400
2019-10-22,1307.770020,1310.000000,1291.890015,1296.250000,1282.707153,40300
2019-10-23,1291.420044,1303.050049,1285.010010,1290.939941,1277.452637,30700
2019-10-24,1294.390015,1307.469971,1290.900024,1303.939941,1290.316772,38400
2019-10-25,1302.550049,1316.020020,1300.300049,1305.010010,1291.375610,24900
2019-10-28,1307.869995,1310.280029,1290.349976,1291.989990,1278.491577,45000
2019-10-29,1291.420044,1300.489990,1279.520020,1281.979980,1268.586182,54100
2019-10-30,1284.520020,1319.439941,1282.219971,1308.930054,1295.255005,27200
2019-10-31,1310.400024,1331.920044,1291.160034,1300.829956,1287.239258,36700
2019-11-01,1317.050049,1325.000000,1296.319946,1307.229980,1293.572510,30300
2019-11-04,1310.760010,1316.349976,1292.500000,1305.869995,1292.226929,59800
2019-11-05,1308.109985,1308.109985,1260.000000,1263.339966,1250.140747,64900
2019-11-06,1263.130005,1263.130005,1234.650024,1253.099976,1240.007813,101400
2019-11-07,1253.000000,1255.589966,1238.589966,1242.000000,1229.023926,32800
2019-11-08,1248.000000,1282.140015,1247.189941,1277.060059,1263.717773,29700
2019-11-11,1274.229980,1297.959961,1268.189941,1293.699951,1280.183594,14000
2019-11-12,1295.989990,1299.969971,1274.250000,1290.510010,1277.027100,54300
2019-11-13,1288.920044,1328.459961,1288.589966,1321.699951,1307.891357,68900
2019-11-14,1323.050049,1341.949951,1320.000000,1327.819946,1313.947144,22700
2019-11-15,1330.910034,1344.369995,1328.510010,1342.130005,1328.107910,34100
2019-11-18,1339.540039,1358.869995,1339.479980,1355.750000,1341.585571,27700
2019-11-19,1356.189941,1370.000000,1355.900024,1362.949951,1348.710205,39500
